angular_speed,complime,signal
0,-3.0951147,0.062575951
0,-3.0421803,0.020970643
0,-2.9063413,-0.021680888
0,-2.8335056,-0.061445728
0,-2.714951,-0.094354101
0,-2.5509286,-0.13256733
0,-2.4369798,-0.17771639
0,-2.3170998,-0.21816052
0,-2.1452358,-0.25826666
0,-2.0428576,-0.30718818
0,-1.8632344,-0.35257772
0,-1.7151705,-0.40609193
0,-1.545553,-0.46296906
0,-1.2915426,-0.5170306
0,-1.1133555,-0.52082276
0,-1.0104667,-0.54652536
0,-0.84818661,-0.60320079
0,-0.66898435,-0.65357101
0,-0.53197789,-0.69470763
0,-0.33549115,-0.73628867
0,-0.10910457,-0.76824486
0,0.09419512,-0.80066234
0,0.2611866,-0.852314
0,0.45683479,-0.88888341
0,0.68270892,-0.93876237
0,0.88680464,-0.96343464
0,1.0593823,-1.0053439
0.67142487,1.2374839,-1.1583939
0,1.510687,-1.0388469
0,1.7398013,-1.0329974
0,1.8926736,-1.0330807
0,2.0489066,-1.0472133
0,2.1358907,-1.0601476
0,2.2674108,-1.0724134
0,2.4001639,-1.0769143
0,2.4987783,-1.0666472
0,2.5882311,-1.0640419
0,2.6209214,-1.0757324
0,2.6145661,-1.0680699
0,2.6497574,-1.0826982
0,2.5906875,-1.0773975
0,2.6777663,-1.0879734
0,2.7393703,-1.0853261
0,2.7327607,-1.084756
0,2.7536609,-1.0877495
0,2.6844902,-1.0841434
0,2.4177845,-1.0869644
0,2.5345206,-1.1145213
0,2.5712862,-1.1061115
0,2.5100758,-1.1311836
0,2.6355069,-1.1493764
0,2.6961372,-1.1369656
0,2.5111401,-1.1602798
0,2.6808686,-1.2425183
0,2.6493919,-1.242817
0,2.5137746,-1.3315362
0,2.5207863,-1.4266577
0,2.5750651,-1.5652419
0.6714325,2.7056077,-1.8194973
0.67142487,3.0685585,-1.9201394
1.3428574,3.5967965,-2.0486403
2.0142899,3.7089443,-2.121093
2.0142822,4.4500861,-2.1528168
2.6857147,4.5283813,-2.2149777
3.3571396,5.1277447,-2.3733807
3.3571472,5.7606297,-2.3368971
4.0285721,5.2943377,-2.4188652
4.0285721,5.0315595,-2.4450662
4.0285721,5.2536521,-2.4352336
4.6999969,6.3924088,-2.3810017
5.3714294,6.8182592,-1.7112188
4.7000046,4.9183397,-1.1174664
5.3714218,3.3059144,-1.4305665
4.0285721,2.4040382,-1.5143555
4.0285759,2.1333621,-1.7439264
4.7000008,1.9465871,-1.7837188
4.0285721,2.4030519,-1.7635291
3.3571396,2.7517865,-1.438166
4.0285721,2.6291492,-1.4254419
3.3571434,2.0633774,-1.2992718
3.3571434,1.9282856,-1.4032903
3.3571396,1.7593732,-1.5104582
3.3571434,1.8816119,-1.5425515
3.3571434,1.4662914,-1.5486978
3.3571434,1.3937614,-1.5211875
2.6857147,1.5028249,-1.2585926
4.0285721,1.7698967,-1.5588552
2.6857128,1.9711585,-1.3138653
3.3571434,1.6965896,-1.3823509
2.6857138,2.1671464,-1.2547673
3.3571434,2.4009809,-1.2731951
2.6857142,2.3467054,-1.1901813
2.6857145,2.7424433,-1.1745069
2.0142856,2.8046024,-1.0131187
2.0142856,2.9988487,-0.97912014
2.0142856,2.9791594,-0.93355399
2.014286,2.8211195,-0.94083571
1.3428574,3.1516554,-0.86133444
1.3428564,3.1477492,-0.76247734
1.3428574,3.0506225,-0.77352035
1.3428583,2.960758,-0.74311149
0.67142773,3.0847211,-0.6633411
0.67142868,3.1354349,-0.66245198
0,2.9538674,-0.47956535
0.67142868,2.8844769,-0.65595299
0,2.9383817,-0.56812751
0,3.1293638,-0.5174641
0,3.1445527,-0.4610509
0,3.3166251,-0.42242655
0,3.3172491,-0.34243739
0,3.199312,-0.29057166
0,3.1375327,-0.22691874
0,2.95122,-0.15752779
0,2.8479216,-0.093398556
0,2.6127398,-0.024245204
0,2.4373138,0.040435545
0,2.1731188,0.10129544
0,1.9153371,0.16338935
0,1.6084539,0.23025864
0,1.3479569,0.29227054
0,1.108153,0.35212371
0,0.97213548,0.42857251
0,0.71739042,0.53499603
0,0.47929472,0.61306
0,0.18897539,0.68028301
0,-0.090518303,0.76032853
0,-0.3808201,0.84140354
0,-0.75445944,0.90267706
-0.67142868,-1.1799279,1.0787024
0,-1.471521,1.004333
-1.3428564,-1.8131737,1.3230253
-0.67142963,-2.058491,1.2718138
-2.014286,-2.4068506,1.5724663
-1.3428564,-2.6465554,1.4874413
-2.0142856,-3.5245066,1.6897564
-2.014286,-4.6996174,1.6828861
-2.6857145,-4.6012168,1.6103996
-2.6857142,-4.8906093,1.7291875
-2.6857145,-5.5601711,1.7247511
-2.6857142,-5.7898407,1.6941524
-2.6857138,-6.1445031,1.6931648
-3.3571434,-5.7366886,1.8151321
-3.3571434,-5.983458,1.8761055
-2.6857128,-6.1172347,1.7106274
-4.0285721,-6.2951612,1.9629595
-2.6857147,-6.1244678,1.6400419
-4.0285721,-6.6570735,1.9199904
-4.0285721,-6.5440087,1.8604896
-4.0285683,-6.4767919,1.8552083
-3.3571472,-6.4435773,1.5886438
-4.0285683,-6.4679461,1.6118805
-4.0285721,-6.2455368,1.5485693
-4.0285683,-6.2775445,1.5151805
-3.3571472,-6.5556521,1.2594889
-4.0285721,-7.0539513,1.1622872
-3.3571434,-6.3592238,0.75213414
-3.3571434,-6.2167354,0.71022922
-2.6857147,-5.7608509,0.47052079
-1.3428574,-5.1190081,0.18882149
-2.0142899,-4.5480008,0.3131575
-0.67142487,-4.0350842,0.060535666
-0.67142487,-2.6669908,0.1008575
-0.67142487,-2.2368584,0.38427261
0,-2.0485067,0.34637237
0,-1.8579673,0.43349588
0,-1.8873277,0.52822447
0,-2.0330546,0.60798198
0,-2.4034894,0.65629369
0,-2.7162123,0.62884855
0,-2.9171872,0.594657
0,-3.1050212,0.56009591
0,-3.2418101,0.53534192
0,-3.3878806,0.52461916
0,-3.5751171,0.48065272
0,-3.4700239,0.45399126
0,-3.5180652,0.44109136
0,-3.5580585,0.40648672
0,-3.5730281,0.37981126
0,-3.6370101,0.33497369
0,-3.5675793,0.29685655
0,-3.5302618,0.26100326
0,-3.4432502,0.24343589
0,-3.4385343,0.20809303
0,-3.2737973,0.1453823
0,-3.1828368,0.12329446
0,-3.0754938,0.079177678
0,-2.9608812,0.033513401
0,-2.8388865,-0.007275934
0,-2.7651467,-0.049645908
0,-2.5660143,-0.096571334
0,-2.4301112,-0.14350037
0,-2.2847683,-0.19319895
0,-2.1466517,-0.23861969
0,-1.9976007,-0.29416254
0,-1.8012898,-0.34136558
0,-1.6246345,-0.39448559
0,-1.476369,-0.44710591
0,-1.2883791,-0.50256634
0,-1.1676879,-0.56746238
0,-0.99436182,-0.62919742
0,-0.80758286,-0.68620133
0,-0.61462355,-0.75505495
0,-0.31383106,-0.8189137
0,-0.091153055,-0.87017685
0.67142487,0.16686735,-1.0430582
0,0.43776914,-0.98517072
0,0.76659548,-1.0277983
0,0.92253947,-1.0481453
0,1.1247013,-1.0689602
0,1.3923867,-1.0255394
0,1.4625975,-1.0792525
0,1.6676329,-1.1571925
0,1.8300929,-1.2381992
0,2.1613657,-1.2860596
0,2.5398293,-1.323504
0.67142487,2.8238375,-1.462312
0,3.070504,-1.3625554
0.67142487,3.4045131,-1.4922044
1.342865,3.9876864,-1.5561594
1.3428574,4.0177126,-1.4206971
2.0142899,3.8982234,-1.5622936
1.3428497,4.0743628,-1.4725837
2.6857147,4.7063999,-1.7011105
2.014286,4.4094853,-1.4587854
2.014286,4.4817877,-1.4634062
2.6857147,4.6125517,-1.6062557
2.6857147,4.6494269,-1.5966043
2.6857147,4.4545422,-1.5341403
2.014286,4.5911522,-1.3603678
2.6857147,4.4363441,-1.4202023
2.6857147,4.5480232,-1.3655403
2.014286,5.1337118,-1.0670623
2.6857109,5.0369358,-0.79985672
2.0142899,3.9640305,-0.50578701
2.0142822,3.0615742,-0.61676323
1.3428574,2.2794085,-0.6453687
1.3428574,2.1241944,-0.75582373
1.3428574,2.04369,-0.74182951
1.3428593,2.0501781,-0.74914485
0,1.5854086,-0.42555901
1.3428555,1.2237571,-0.73081255
0,1.093268,-0.55991328
1.3428574,1.247798,-0.79010457
0,1.1537114,-0.43781164
1.3428574,0.9845084,-0.68737048
0,0.69064957,-0.50162768
0,0.69357604,-0.5433113
0,0.48006493,-0.55649811
0,0.55844551,-0.61325341
0,0.54647446,-0.62278467
0,0.57664281,-0.64817077
0,0.70243996,-0.64582145
0,0.75450522,-0.63193125
0,0.84916478,-0.63103771
0,0.93223524,-0.60265511
0,1.0528177,-0.57922274
0,1.0201273,-0.53210503
0,0.70880771,-0.53761816
0,0.55802321,-0.63922197
0,0.60152549,-0.71253026
0,0.5788846,-0.70221084
0,0.54302585,-0.72179413
0,0.58368927,-0.75457132
0,0.55133706,-0.77130276
0,0.58077496,-0.80220526
0,0.57285923,-0.83071834
0,0.62834418,-0.85338551
0,0.67587596,-0.88190955
0,0.71807098,-0.91115177
0,0.80943155,-0.93642032
0,0.86360419,-0.97014004
0,0.87258816,-0.9997825
0,0.97891766,-1.0291972
0,1.0176655,-1.0480659
0,1.1723665,-1.0770653
0,1.2792475,-1.0798429
0,1.3661903,-1.1019324
0,1.3534294,-1.0997691
0,1.4807712,-1.1276127
0,1.5333372,-1.1053935
0,1.541469,-1.1515652
0,1.7479875,-1.1611943
0,1.7428472,-1.1032608
0,1.8653443,-1.1792158
0,1.7837218,-1.1978017
0,1.9270227,-1.251918
0,1.7077544,-1.2350701
0,1.9103194,-1.2975086
0,1.9140508,-1.2868946
0,2.2666023,-1.3704008
0,2.5930388,-1.355801
1.3428574,2.4295261,-1.5860512
0.67142868,3.1031339,-1.5654052
0.67142677,3.5025818,-1.3899664
1.3428593,3.6997051,-1.3734449
2.014286,3.5092928,-1.4603642
2.014286,3.4981384,-1.4738756
2.0142841,3.6153634,-1.4474559
2.014286,3.8642104,-1.3704172
2.6857138,3.8002756,-1.4069823
2.014286,3.482002,-1.2533542
2.014286,3.4908371,-1.2723029
2.0142856,3.6977727,-1.2484289
2.014286,3.482028,-1.1582159
2.0142858,3.4991019,-1.1917044
2.0142858,3.1714406,-1.1471773
2.0142858,2.9529748,-1.0786145
1.3428571,2.6702003,-0.98971534
2.0142856,2.7463381,-1.128968
1.3428574,2.7170548,-1.013152
1.3428574,2.8768122,-1.0029804
1.3428564,2.8378148,-0.9961288
1.3428574,2.622056,-0.95917541
1.3428583,2.8073332,-0.98681146
0,2.4989433,-0.70260137
1.3428564,2.3164949,-1.0358188
0.67142868,2.3370192,-0.90197444
0.67142868,2.8418901,-0.91713601
1.3428574,2.6872957,-0.94438022
0.67142868,2.5034335,-0.81155527
0.67142868,2.4806352,-0.84063268
0,2.5273707,-0.70382363
0.67142868,2.5583115,-0.8076359
0.67142677,2.3493617,-0.80371511
0.67142868,2.4960046,-0.81332952
0.67143059,2.2855206,-0.78234243
0,2.3076298,-0.71038628
0,2.3544502,-0.70599669
0,2.3547339,-0.72711998
0,2.6227465,-0.70334095
0,2.5277951,-0.62074155
0,2.5466769,-0.62155408
0,2.5149913,-0.59229922
0,2.4847696,-0.56554711
0,2.4323206,-0.53138036
0,2.3854423,-0.50033331
0,2.2345152,-0.4696964
0,2.1267588,-0.44646528
0,2.0399673,-0.41498363
0,1.9285885,-0.38087872
0,1.827593,-0.35060742
0,1.687544,-0.31754017
0,1.5935972,-0.29034346
0,1.4917306,-0.25841698
0,1.332321,-0.2283538
0,1.1728524,-0.19902343
0,1.0210313,-0.16692311
0,0.94136882,-0.13772932
0,0.83972782,-0.10698492
0,0.70770192,-0.079614051
0,0.53340292,-0.042950362
0,0.41740054,-0.017561574
0,0.25764239,0.000472962
0,0.15471958,0.026248138
0,0.057920434,0.054007459
0,0.010758659,0.094757542
0,-0.036343053,0.13190705
0,-0.11311319,0.16458946
0,-0.21183473,0.19346237
0,-0.30565488,0.22489959
-0.67143059,-0.44201216,0.39139873
0,-0.6226638,0.29467067
0,-0.74289209,0.29716277
-0.67142868,-0.76728594,0.44466543
0,-0.73504752,0.38967863
0,-1.079064,0.45421427
0,-1.2246403,0.43341264
0,-1.4397252,0.47901362
0,-1.734992,0.49303639
0,-1.9121755,0.50643545
0,-2.0975072,0.52809912
0,-2.2580075,0.53788316
0,-2.4292524,0.54405957
0,-2.6004539,0.55215365
0,-2.7210822,0.55702972
0,-2.7222521,0.56749725
0,-2.8147321,0.57862312
0,-2.8749771,0.59205139
0,-2.9402506,0.6058262
0,-3.0126073,0.62288946
0,-3.0477049,0.62180138
0,-3.1215789,0.63002849
0,-3.1958742,0.63201636
0,-3.2899146,0.63968074
0,-3.32692,0.64495814
0,-3.4025841,0.64877498
0,-3.4141142,0.64684409
0,-3.4972949,0.65252203
0,-3.5907679,0.65011716
0,-3.5940382,0.64884853
0,-3.5928664,0.64676827
0,-3.6062212,0.64618027
0,-3.6804671,0.64831865
0,-3.7237134,0.64209139
0,-3.7173083,0.63734925
0,-3.740701,0.63447839
0,-3.7399552,0.62778956
0,-3.7922313,0.62431878
0,-3.7485487,0.61837775
0,-3.7462845,0.62225121
0,-3.7194722,0.61814982
0,-3.7064641,0.6100871
0,-3.6818943,0.60763466
0,-3.6429479,0.60001165
0,-3.5811174,0.59413284
0,-3.4978626,0.58976901
0,-3.453475,0.58211184
0,-3.4517808,0.57916832
0,-3.3428998,0.58139139
0,-3.2638633,0.57437009
0,-3.2215016,0.57052535
0,-3.2004895,0.56858617
0,-3.144711,0.56370026
0,-3.0771644,0.57005864
0,-3.0110316,0.56935924
0,-2.9453909,0.56865335
0,-2.8859751,0.57451522
0,-2.7839215,0.58094364
0,-2.7630684,0.58263242
0,-2.6864512,0.59237367
0,-2.6565683,0.60056782
0,-2.5970943,0.60785258
0,-2.5727897,0.61663806
0,-2.4838705,0.62906784
0,-2.4569125,0.64171964
0,-2.3878336,0.65836155
0,-2.3023851,0.6768657
0,-2.3438785,0.70212477
0,-2.3423471,0.71534556
0,-2.2968702,0.74375987
0,-2.2902734,0.76090384
0,-2.3087091,0.79316586
0,-2.2599435,0.82351226
0,-2.2644339,0.85466731
0,-2.269392,0.89159769
0,-2.3147202,0.92284733
0,-2.4009781,0.96164846
0,-2.5074289,0.99506783
0,-2.6005235,1.0328403
0,-2.6867454,1.0282195
0,-2.6195228,1.076385
0,-2.6549175,1.1729455
0,-2.8904512,1.2250611
0,-3.0864534,1.2503244
0,-3.2372823,1.2460649
0,-3.4257014,1.3188347
0,-3.5121748,1.3457025
0,-3.7085371,1.3831333
-1.3428555,-3.9472935,1.6536578
-0.67142868,-4.0779438,1.5438777
-1.3428583,-4.2362242,1.6895257
-2.0142851,-4.4064312,1.8420429
-2.6857147,-5.1569972,1.9668033
-2.0142851,-5.3203859,1.5730537
-2.6857142,-5.4040084,1.6906259
-2.6857147,-5.1468205,1.6645584
-3.3571429,-5.0433607,1.8429403
-2.6857142,-5.7135534,1.7852888
-3.3571434,-5.7479029,1.723665
-3.357142,-5.3220892,1.7152152
-3.3571434,-5.4111028,1.7246487
-3.3571434,-5.2515764,1.672909
-3.3571415,-5.2589993,1.6288339
-3.3571434,-5.574017,1.5618643
-3.3571434,-6.2844925,1.2877612
-3.3571434,-5.8740501,0.86467075
-2.6857147,-5.0870948,0.61319911
-3.3571434,-4.2978635,0.68672746
-2.0142822,-3.241333,0.40965381
-2.0142899,-1.7493331,0.57047808
-2.0142822,-1.6480933,0.94274366
-1.3428574,-1.0707963,0.91600394
-1.3428612,-0.65211046,1.0664408
-1.3428535,-0.56535453,1.2044963
-1.3428574,-0.39447641,1.3147907
-2.014286,-0.85075718,1.6455247
-2.014286,-1.2069579,1.5028082
-2.0142822,-1.9527045,1.2734261
-2.0142899,-2.1144412,1.0974051
-2.6857147,-2.0312889,1.2129068
-1.3428574,-1.8025789,0.97124434
-2.6857109,-1.6149354,1.2102175
-1.3428612,-1.4645463,1.0212305
-1.3428574,-1.5764024,1.009992
-2.6857147,-1.369042,1.1994736
-1.3428497,-1.1467786,1.0080981
-1.342865,-1.3253196,1.0543506
-1.3428574,-1.8065451,1.1105727
-2.0142899,-1.6208003,1.1747147
-1.3428497,-1.3787925,1.110719
-2.0142822,-1.3856235,1.2332058
-1.3428574,-1.500376,1.0881399
-1.342865,-1.3595049,1.1101155
-2.0142822,-1.108647,1.2307518
-1.3428497,-1.2900864,1.169405
-2.0142899,-1.147949,1.3170718
-1.3428574,-1.0291252,1.2031523
-2.6857224,-0.82439452,1.4919506
-1.3428497,-0.92899281,1.3092942
-2.6857147,-1.0178649,1.5766584
-2.0142899,-1.0405962,1.3973516
-2.6857147,-1.1543068,1.5356899
-2.0142822,-0.94736826,1.4045628
-2.6857147,-1.0083823,1.6211983
-3.3571472,-0.91015422,1.7298578
-2.6857071,-0.71755719,1.6868464
-3.3571472,-0.94727832,1.8217264
-2.6857071,-1.4914432,1.635994
-4.0285797,-1.4553607,1.8425932
-2.6857147,-1.1566424,1.6289829
-4.0285721,-1.6327447,2.0235991
-3.3571396,-1.6114607,1.8014193
-3.3571472,-1.7519699,1.8762085
-4.0285645,-1.8864266,1.9578661
-4.0285797,-1.6050866,1.9634887
-4.0285645,-1.4206153,1.9350781
-4.0285797,-1.3343801,1.9129293
-4.6999969,-1.3183091,2.0672197
-4.6999969,-1.4498221,2.0616593
-4.0285797,-1.8236917,1.9843606
-4.6999969,-1.7707059,2.0991364
-4.6999969,-3.1464376,2.0363672
-4.0285797,-3.2036033,1.7808257
-5.3714142,-2.6532333,2.0276499
-4.0285645,-2.3082309,1.8192545
-5.3714447,-2.1162226,2.1075706
-4.0285797,-2.2920697,1.9174232
-5.3714142,-2.9731948,2.1992209
-4.6999969,-3.0678275,2.0179095
-4.7000122,-3.1312721,1.8386194
-4.6999969,-3.1179154,1.7857426
-4.6999969,-3.531291,1.7951492
-4.6999969,-3.665596,1.7230387
-4.6999969,-3.1466906,1.7165792
-4.0285797,-2.7144723,1.6430323
-4.6999969,-3.3086338,1.8106085
-4.7000122,-3.9775512,1.7843138
-4.0285492,-4.3062539,1.4980859
-4.0285797,-4.4326887,1.4815316
-4.6999969,-4.9875951,1.5744759
-4.0285645,-5.1598611,1.3461087
-4.028595,-6.3118973,1.2537935
-4.0285645,-7.435863,1.0655391
-3.3571472,-8.0579014,0.73245752
-3.3571472,-7.6406159,0.68192232
-3.3571167,-7.0309296,0.70642918
-2.68573,-6.9749932,0.55683535
-1.342865,-6.9003577,0.19865076
-2.6856995,-6.1648984,0.48373142
-1.342865,-5.4514089,0.305208
-0.67141724,-4.6177754,0.16434109
-0.67144775,-4.4377151,0.21013382
-0.67141724,-3.7674594,0.15242508
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0.006179569,-0.017105579
0,0.002340632,-0.023222584
0,-0.014389393,-0.028215567
0,0.027974134,-0.018583929
0,0.072801761,-0.020983353
0,0.046595398,-0.017854106
0,0.099826232,-0.019892177
0,0.10329853,-0.017983329
0,0.10289802,-0.020054646
0,0.06601467,-0.016395411
0,0.082673021,-0.014288051
0,0.057396576,-0.013271487
0,0.07737565,-0.005129545
0,0.061924655,-0.002899297
0,0.11866067,0.001961118
0,0.13810095,0.004745459
0,0.16513219,0.012871549
0,0.14579026,0.013561523
0,0.12573338,0.018376211
0,0.10731449,0.020542441
0,0.11872309,0.029011616
0,0.11216242,0.025929119
0,0.060363833,0.031460762
0,0.070197985,0.031228621
0,0.020350091,0.034072783
0,-0.012539108,0.032897752
0,-0.080746047,0.032015178
0,-0.14375174,0.034208912
0,-0.12948349,0.032835383
0,-0.18722765,0.029768795
0,-0.1813031,0.024412679
0,-0.17753312,0.023353264
0,-0.22350474,0.023505094
0,-0.22608967,0.015974104
0,-0.22028598,0.008527891
0,-0.21599759,0.000584919
0,-0.2517778,-0.006926858
0,-0.21957307,-0.019536128
0,-0.24072199,-0.030041881
0,-0.22365287,-0.034943335
0,-0.22913387,-0.045768078
0,-0.17876466,-0.052522104
0,-0.15358236,-0.061704438
0,-0.1278912,-0.070166498
0,-0.15286729,-0.080273457
0,-0.11939956,-0.092621773
0,-0.056567419,-0.097235762
0,-0.044249162,-0.10113284
0,0.030538013,-0.10742834
0,0.050493002,-0.10759871
0,0.075794429,-0.11658509
0,0.099093877,-0.1125768
0,0.1913265,-0.10748444
0,0.24250366,-0.10401963
0,0.29448479,-0.099533848
0,0.36285615,-0.08270476
0,0.40470648,-0.074222364
0,0.49186558,-0.065252379
0,0.52128136,-0.047151491
0,0.53424549,-0.031342953
0,0.57429993,-0.019955641
0,0.58422011,-0.006037867
0,0.54987001,0.01263677
0,0.50764811,0.02789114
0,0.50053382,0.046902169
0,0.44426748,0.055747215
0,0.35519218,0.067909494
0,0.36695859,0.081942655
0,0.29113814,0.095303729
0,0.17725803,0.099737525
0,0.10819276,0.10917004
0,-0.016361272,0.11490955
0,-0.12024548,0.11803868
0,-0.22521625,0.11546858
0,-0.30032614,0.12005468
0,-0.42648256,0.11280339
0,-0.51538932,0.11214507
0,-0.53815752,0.10357713
0,-0.58209318,0.096545219
0,-0.60031962,0.086772263
0,-0.65210927,0.081560858
0,-0.6899609,0.070251733
0,-0.71137035,0.061079368
0,-0.76991212,0.046044413
0,-0.76958114,0.031169856
0,-0.76718658,0.016172398
0,-0.75179154,-0.000409259
0,-0.78253335,-0.014329972
0,-0.7173906,-0.026310023
0,-0.74092662,-0.04170946
0,-0.72784078,-0.058355838
0,-0.63434851,-0.06567698
0,-0.60740173,-0.079762168
0,-0.57031375,-0.091641687
0,-0.51057726,-0.10283165
0,-0.41627961,-0.11326743
0,-0.35340312,-0.11985927
0,-0.26984757,-0.1226762
0,-0.13414323,-0.12836181
0,-0.00769809,-0.13074851
0,0.061369691,-0.13200879
0,0.079197735,-0.13458003
0,0.15444553,-0.13280396
0,0.2475577,-0.12988654
0,0.34593517,-0.12349548
0,0.4166621,-0.11647288
0,0.46831524,-0.10573574
0,0.53599197,-0.10035622
0,0.58624303,-0.087530576
0,0.61903971,-0.076860189
0,0.58084321,-0.063805491
0,0.54752225,-0.052507877
0,0.53899825,-0.039439131
0,0.53339833,-0.01975761
0,0.51774132,-0.007322836
0,0.51530254,0.004608499
0,0.48491323,0.014786099
0,0.4027164,0.02816627
0,0.35576314,0.03896112
0,0.24041252,0.044121806
0,0.21510448,0.057709705
0,0.14391151,0.06597662
0,0.064208739,0.072137602
0,-0.00389671,0.078009516
0,-0.098993167,0.078847103
0,-0.19784692,0.079567596
0,-0.21916565,0.078887507
0,-0.281712,0.08102788
0,-0.34169587,0.076431707
0,-0.38262349,0.072333209
0,-0.45949361,0.068223149
0,-0.50222403,0.059904538
0,-0.53220934,0.049953546
0,-0.5413906,0.043745175
0,-0.51084691,0.033222727
0,-0.50275379,0.025909539
0,-0.51575375,0.012320857
0,-0.51065272,0.003604605
0,-0.47804773,-0.005011938
0,-0.49556956,-0.021365285
0,-0.46905792,-0.028375082
0,-0.44250834,-0.035981368
0,-0.39124003,-0.046040058
0,-0.41434795,-0.056080453
0,-0.37482128,-0.060405262
0,-0.28832042,-0.068605982
0,-0.15768614,-0.072333097
0,-0.12102906,-0.075344563
0,-0.068059213,-0.079350471
0,-0.021938248,-0.083591506
0,0.014300135,-0.082014792
0,0.059001334,-0.084638424
0,0.069572374,-0.082769856
0,0.044698734,-0.08217638
0,0.082472242,-0.076147802
0,0.1397544,-0.072044976
0,0.17068087,-0.073796526
0,0.21577258,-0.069898948
0,0.22223678,-0.062009618
0,0.20789219,-0.062647201
0,0.19234458,-0.053390507
0,0.23008695,-0.053064458
0,0.25486368,-0.040132545
0,0.22800416,-0.036746062
0,0.2460549,-0.038638208
0,0.23362254,-0.027632017
0,0.2141076,-0.020383377
0,0.19392578,-0.011523091
0,0.1130423,-0.008161588
0,0.063627042,-0.003944397
0,0.083794259,0.007325909
0,0.10517644,0.007415062
0,0.081048295,0.019902429
0,0.055975515,0.01927132
0,0.006601078,0.026624639
0,-0.052522112,0.036776762
0,-0.085160203,0.04321374
0,-0.10410675,0.049545217
0,-0.12688641,0.055747107
0,-0.18807985,0.062699169
0,-0.2575877,0.066406339
0,-0.24353461,0.071026511
0,-0.28507635,0.073516659
0,-0.29215685,0.07478977
0,-0.34453744,0.07384564
0,-0.32534844,0.073203117
0,-0.43194377,0.070021003
0,-0.44904065,0.063404597
0,-0.49835941,0.056454286
0,-0.54984993,0.052179884
0,-0.56633776,0.040346477
0,-0.58894384,0.028567968
0,-0.61161464,0.017666787
0,-0.611871,0.012605014
0,-0.62626272,-0.003971837
0,-0.62621164,-0.015868995
0,-0.58045,-0.031926546
0,-0.60283488,-0.042789344
0,-0.55558074,-0.054335851
0,-0.5160529,-0.067945942
0,-0.52100235,-0.072264031
0,-0.49602762,-0.087018944
0,-0.47008154,-0.095967695
0,-0.38186455,-0.10632043
0,-0.29940706,-0.1150582
0,-0.26557422,-0.11701705
0,-0.14723665,-0.12345038
0,-0.094654292,-0.12564772
0,-0.070469335,-0.12882458
0,0.044986133,-0.12930815
0,0.043620717,-0.13182881
0,0.090624243,-0.13147841
0,0.086865433,-0.12477715
0,0.13074738,-0.12228034
0,0.18958092,-0.11632966
0,0.25788334,-0.1090244
0,0.32319465,-0.1016112
0,0.35280085,-0.096446075
0,0.33806315,-0.088669084
0,0.38519904,-0.078792185
0,0.42346919,-0.07467702
0,0.42613178,-0.069242015
0,0.38737816,-0.063695699
0,0.39813873,-0.053542856
0,0.37676367,-0.050979804
0,0.35306016,-0.038820706
0,0.350979,-0.03659248
0,0.366741,-0.029633908
0,0.27223685,-0.023742029
0,0.19918315,-0.014316109
0,0.11498434,-0.01251903
0,0.097583674,-0.01243909
0,0.0248012,-0.00473029
0,-0.008878924,-0.005020831
0,-0.087063938,-0.003355741
0,-0.1574333,-0.00127774
0,-0.13555703,0.005126852
0,-0.11136407,0.004815618
0,-0.091285124,0.013763183
0,-0.063788034,0.022385068
0,-0.06196139,0.033522472
0,-0.023163719,0.038579557
0,-0.067400791,0.048809767
0,-0.047308903,0.048271723
0,-0.094466761,0.062876716
0,-0.079942174,0.065613523
0,-0.13204728,0.078609355
0,-0.14047386,0.087887436
0,-0.17746328,0.099903055
0,-0.20063104,0.11202741
0,-0.21066046,0.12104221
0,-0.20323081,0.13311507
0,-0.19149323,0.14403981
0,-0.23367974,0.15387377
0,-0.23238233,0.17286684
0,-0.28503072,0.18300153
0,-0.27801991,0.19474211
0,-0.29825357,0.20599753
0,-0.37019631,0.22415239
0,-0.46437171,0.23298202
0,-0.5041095,0.23592162
0,-0.51577657,0.25157604
0,-0.58503658,0.25653446
0,-0.62846661,0.26211584
0,-0.63762361,0.26935658
0,-0.70719326,0.28293258
0,-0.81851411,0.28928348
0,-0.88187373,0.29143167
0,-0.89818442,0.29213107
